Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034319	45811282731	30602850	296922603	1924377	389	10877224	14612188	0	175554504	33	227	43473251851	0	235257194	4096	107	8152
1678034321	46220361301	30874339	298386067	1936220	391	10933107	14668020	0	175609952	33	227	43850603308	0	236772578	4096	108	8203
1678034323	46650474123	31159796	299924529	1948907	393	10973926	14708752	0	175650396	33	227	44271262435	0	238427437	4096	108	8259
1678034325	47099578113	31457849	301521493	1961652	395	11029930	14764676	0	175705588	33	227	44697383673	0	240058795	4096	109	8316
1678034327	47504368218	31726478	302922077	1973114	397	11057131	14791788	0	175732160	33	226	45070488840	0	241608785	4096	110	8367
1678034329	47955599129	32025889	304529389	1986178	399	11093949	14828544	0	175770656	33	227	45484151518	0	243202334	4096	110	8422
1678034331	48395083856	32317610	306034512	1998219	401	11179316	14913832	0	175852796	33	227	45917616063	0	244802889	4096	111	8478
1678034333	48794080485	32582404	307497806	2010275	403	11244979	14979456	0	175914744	33	225	46306275851	0	246302596	4096	111	8529
1678034335	49460119241	33023572	309341596	2026542	405	11741298	15475260	0	176353752	33	226	47006329821	0	247903808	4096	112	8585
1678034337	50140826300	33474357	311190936	2043788	407	11969613	15703420	0	176576812	33	226	47628613011	0	249355679	4096	113	8635
1678034339	50838861879	33936701	313058741	2060395	409	12251848	15985532	0	176857268	33	227	48278854655	0	250965069	4096	114	8687
1678034341	51462989506	34349990	314731633	2075488	411	12143164	15876716	0	176745768	33	227	48867565241	0	252439467	4096	114	8737
1678034343	52154526351	34808062	316799956	2094409	413	12197792	15931224	0	176799248	33	227	49513317306	0	254105428	4096	115	8791
1678034345	52832101438	35256879	318669862	2111071	415	12174029	15907332	0	176770576	33	227	50160502207	0	255750805	4096	116	8846
1678034347	53469855104	35679333	320441737	2127258	417	12416086	16149284	0	177011756	33	226	50775593327	0	257211715	4096	117	8895
